,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Temp,m0,m1,m2,colour,dist,abs_mag,Total_Flux,Luminosity,Radius,trial_radius,trial_Luminosity
88,FrontS132973,-11.4,-0.6929,6.199000000000001e-20,2.649e-19,4.013e-18,0.034,-1.84,0,1900,-19.207678363648427,-18.57691804170277,-17.396530840266163,1.8111475233822638,29.41176470588235,-15.63987587578728,2.0753925796395381e-22,2148543411256167.8,15211.37255480798,538248681.5210937,2.690130051686836e+24
89,FrontS132974,29.5464,-4.3679,4.401e-14,6.643e-14,1.108e-13,0.137,3.06,0,3800,-13.356448631437054,-13.177635747558451,-12.95546023960759,0.4009883918294648,7.2992700729927,-11.451076881871264,1.8405429105190947e-19,1.173563301515456e+17,28105.38930976913,902563633.2348127,1.210271957501054e+26
90,FrontS132978,-15.6091,-8.6794,1.163e-14,1.566e-14,2.076e-14,0.042,-2.83,0,4200,-13.934420285271552,-13.805208242278075,-13.68277265082358,0.25164763444797167,23.809523809523807,-11.051706823073877,2.9462519743325045e-20,1.9988169022754605e+17,30025.584079357795,948484440.7355973,1.9945756206972086e+26
91,FrontS132979,11.1451,-1.3845,6.849e-13,5.899e-13,3.25e-13,0.026,1.29,0,8000,-12.164372833790102,-12.229221603830853,-12.488116639021126,-0.32374380523102353,38.46153846153846,-9.05916829977249,3.863531799943843e-19,6.839738576021343e+18,48410.91775688664,1465979013.4853816,6.272033612649884e+27
92,FrontS132980,11.7468,-3.0208,3.15e-16,5.744e-16,1.395e-15,0.056,2.26,0,3200,-15.5016894462104,-15.240785568765755,-14.855425792390383,0.6462636538200162,17.857142857142858,-12.737161622778157,3.907100731318604e-21,1.4910089886701694e+16,14126.797268808261,460327417.4002699,1.5831662436439727e+25
93,FrontS132981,30.6829,-4.8083,5.057e-13,4.966e-13,3.551e-13,0.039,3.41,0,6300,-12.296107046367455,-12.303993284781454,-12.449649327698385,-0.15354228133092995,25.641025641025642,-9.486122498834451,3.7193951442505697e-19,2.926474964690408e+18,51061.65021045443,1565943495.3894453,2.752373039174476e+27
94,FrontS132982,-3.9437,-2.8393,2.939e-18,7.609e-18,3.814e-17,0.044,-1.93,0,2500,-17.53180041392739,-17.11867241589945,-16.418619311290012,1.1131811026373768,22.72727272727273,-14.405577768871826,3.155040983413144e-22,1950299725026212.2,8370.93945827859,282225554.7933324,2.2168975758087363e+24
95,FrontS132983,0.9238,1.8722,2.38e-15,3.942e-15,8.007e-15,0.044,1.39,0,3400,-14.623423042943488,-14.404283380056576,-14.09653017149283,0.5268928714506576,22.72727272727273,-11.691188733028952,1.9424399518103493e-20,1.2007261153854814e+17,35511.390879413426,1136138352.1087627,1.2290541903366723e+26
96,FrontS132985,-26.9802,0.6244,1.057e-16,2.4e-16,9.682e-16,0.064,-3.45,0,2700,-15.975925012692574,-15.619788758288394,-15.01403492169513,0.9618900909974446,15.625,-13.232148706256169,5.321864606336197e-21,1.5549111612730784e+16,20264.16909163217,671084443.6627619,1.7053060104172136e+25
97,FrontS132986,25.6075,1.9653,4.876e-16,3.523e-16,1.355e-16,0.083,3.15,0,13700,-15.311936303053656,-15.453087356818758,-15.868060704789576,-0.5561244017359197,12.048192771084336,-13.291243541570905,3.283883356500917e-22,570470571039957.8,150.75753468529152,4605910.361904256,5.3248349999382575e+23
98,FrontS132987,-24.0958,-1.8511,1.28e-16,2.592e-16,7.845e-16,0.035,-2.96,0,2900,-15.892790030352131,-15.586365002801445,-15.105407052077044,0.7873829782750867,28.57142857142857,-12.674501091501996,3.4241236099311924e-21,3.3451458115454016e+16,25764.105522371206,839663936.1441345,3.55300579220048e+25
99,FrontS132988,13.2152,3.2704,3.18e-13,3.016e-13,2.022e-13,0.033,2.03,0,6600,-12.497572880015568,-12.520568662802264,-12.694218848745018,-0.19664596872945062,30.3030303030303,-9.557596542558038,2.17106320278662e-19,2.3858673516345103e+18,42008.65865111197,1280707559.3949733,2.21752544070366e+27
100,FrontS132989,-10.3127,-0.4682,7.026e-17,1.558e-16,5.614e-16,0.035,-1.75,0,2800,-16.153291854543994,-15.807432546663454,-15.25072759170158,0.9025642628424144,28.57142857142857,-12.895568635364006,2.5431243848357744e-21,2.484466933231805e+16,23817.933935941644,796303522.8607413,2.7770411963894714e+25
101,FrontS132990,5.4554,0.4878,6.482e-17,1.367e-16,4.503e-16,0.034,1.0,0,2900,-16.188290973303808,-15.864231485432178,-15.346498053037067,0.8417929202667409,29.41176470588235,-12.927189319516689,1.733997596841717e-21,1.795115366787796e+16,18873.555608910807,627713380.7873424,1.9856728029530965e+25
102,FrontS132991,-14.1203,1.3572,1.152e-12,2.208e-12,6.077e-12,0.036,-2.17,0,3100,-11.938547520912806,-11.656000930942838,-11.216310763652684,0.7222367572601218,27.77777777777778,-8.768605932477413,1.808280455873488e-17,1.669792455016661e+20,1592983.9424173767,52357004998.808334,1.803803765302735e+29
103,FrontS132993,-8.3365,0.1284,8.134e-18,1.991e-17,9.557e-17,0.042,-2.06,0,2500,-17.089695831931433,-16.70092873997259,-16.019678413991244,1.0700174179401891,23.809523809523807,-13.94742732076839,8.731916760490823e-22,5923968133813695.0,14589.14625406525,478268259.3045933,6.366431587437579e+24
104,FrontS132994,31.649,-2.3002,7.182e-18,1.673e-17,7.155e-17,0.02,2.3,0,2600,-17.143754599209945,-16.776504059037606,-16.145390361904205,0.99836423730574,50.0,-13.378564050365569,5.188536588030424e-22,1.5523391114460084e+16,21834.846465630566,715793433.5616989,1.6682523097255512e+25
105,FrontS132995,1.6271,-2.7475,1.234e-16,2.536e-16,8.219e-16,0.045,2.1,0,2900,-15.908684840302778,-15.595850750790305,-15.085181019552527,0.8235038207502505,22.22222222222222,-12.902275778340993,3.301069167699288e-21,1.950883358805016e+16,19675.382989350048,645978638.9068856,2.102912626514633e+25
106,FrontS132996,0.5474,-5.6883,4.318e-08,2.947e-08,1.012e-08,0.045,1.04,0,18400,-7.364717362001788,-7.530619864150075,-7.99481948749622,-0.6301021254944317,22.22222222222222,-4.837044891700762,4.1651203051227576e-14,2.46152488114877e+23,1736081.0935813598,54784684459.08938,2.4512214262802996e+32
107,FrontS132997,-1.3104,3.2469,1.2e-18,3.824e-18,3.139e-17,0.048,-0.77,0,2200,-17.920818753952375,-17.417482116395938,-16.503208684299956,1.4176100696524188,20.833333333333332,-14.779964591147113,5.484321324137645e-22,2848669887035572.5,13064.092274648934,447687881.0469113,3.3452942380425085e+24
108,FrontS132999,3.3794,5.4517,1.273e-12,2.499e-12,7.554e-12,0.049,1.37,0,3000,-11.895171596346344,-11.60223374387355,-11.121823019508494,0.7733485768378507,20.408163265306122,-8.982625903930577,2.579803353781459e-17,1.2858672946988694e+20,1492653.8460331073,48794354598.83445,1.3740960707687704e+29
109,FrontS133000,-0.9398,2.1052,1.679e-18,4.836e-18,3.299e-17,0.029,-0.13,0,2300,-17.774949303861952,-17.315513707811267,-16.481617684454655,1.2933316194072972,34.48275862068965,-14.240309703609178,4.506521378505823e-22,6412791905601158.0,17933.763579997216,603084353.4391718,7.252043314337496e+24
110,FrontS133001,-22.5045,1.7429,2.59e-12,5.37e-12,1.699e-11,0.054,-3.23,0,2900,-11.586700235918748,-11.270025714300445,-10.769806621130954,0.8168936147877943,18.51851851851852,-8.734813233946381,6.928500116970147e-17,2.84350120391286e+20,2375386.3197988244,78333842285.22829,3.0923153271730374e+29
111,FrontS133002,23.0012,2.7542,1.401e-14,2.081e-14,3.436e-14,0.09,2.89,0,3800,-13.853561864714225,-13.681727919788374,-13.463946844840795,0.38961501987343006,11.11111111111111,-11.590212938667024,5.859124330009662e-20,8.65664090321986e+16,24138.542662100022,768970717.6660304,8.785104135360506e+25
112,FrontS133003,9.0654,0.4749,2.04e-12,3.468e-12,7.409e-12,0.035,1.65,0,3400,-11.6903698325741,-11.459920911195827,-11.13024040521759,0.560129427356511,28.57142857142857,-8.548056999896378,1.664948530123157e-17,1.6265463039437616e+20,1307010.0289609984,42364012444.164825,1.7088453656636653e+29
113,FrontS133006,2.6105,2.4641,8.978e-13,8.2e-13,4.921e-13,0.039,0.81,0,7300,-12.046820398934367,-12.086186147616283,-12.30794663496592,-0.2611262360315525,25.641025641025642,-9.26831536166928,5.424290546424463e-19,4.267911816214555e+18,45926.731314012366,1405783745.5188484,3.9987237146067386e+27
114,FrontS133007,23.2256,-1.7926,1.04e-13,1e-13,6.656e-14,0.018,1.77,0,6600,-12.98296666070122,-13.0,-13.176786686717332,-0.19382002601611248,55.55555555555556,-9.510545010206613,7.100332487100893e-20,2.622620086737305e+18,44043.65570477446,1351997034.8759754,2.4712696942707672e+27
115,FrontS133009,2.5364,-1.4331,6.508e-14,8.051e-14,8.602e-14,0.039,0.83,0,4700,-13.186552455735178,-13.094150173357681,-13.065400561781926,0.1211518939532521,25.641025641025642,-10.276279387410678,1.0391375404788798e-19,8.176087452773583e+17,48493.17132141856,1529857890.1360097,8.137416328336631e+26
116,FrontS133010,-0.8336,1.2894,4.526e-14,5.853e-14,7.254e-14,0.063,-0.17,0,4400,-13.34428545038129,-13.23262147588582,-13.139422448755585,0.20486300162570537,15.873015873015873,-10.831302574792982,9.356183073645267e-20,2.82110544837001e+17,32501.832320175155,1023988193.2725409,2.800228859892162e+26
117,FrontS133013,-2.9062,-5.0863,1.138e-14,1.506e-14,1.951e-14,0.044,-2.02,0,4300,-13.943857737940947,-13.822175028135318,-13.709742730605482,0.23411500733546475,22.72727272727273,-11.109080381107692,2.5952903911655524e-20,1.60428791982844e+17,25663.021277867058,810927084.4000638,1.6018813931832727e+26
118,FrontS133015,0.643,0.0643,4.687e-16,7.206e-16,1.339e-15,0.019,0.06,0,3600,-15.329105046479789,-15.14230574221345,-14.87321942298799,0.45588562349179895,52.631578947368425,-11.699812944119108,2.671418465832128e-21,8.855975965384776e+16,27202.996874357035,861006103.2412701,8.871874421874598e+25
119,FrontS133016,-1.769,-1.8702,3.529e-18,8.968e-18,4.583e-17,0.043,-1.61,0,2500,-17.452348341640032,-17.047304400413083,-16.338850142755213,1.1134981988848196,23.255813953488374,-14.314241311572255,3.788410898422924e-22,2452007948263230.5,9386.084463266223,313519504.4978756,2.735785766938552e+24
120,FrontS133018,15.6763,-2.4889,3.132e-18,8.747e-18,5.442e-17,0.033,2.24,0,2300,-17.504178246614096,-17.058140873474628,-16.26424146255626,1.2399367840578357,30.3030303030303,-14.095168753230404,8.406447264729142e-22,9238177887410740.0,21524.894266968662,712768562.4830067,1.0129810936285742e+25
121,FrontS133020,6.6934,-4.7743,7.327e-19,2.405e-18,2.084e-17,0.045,2.1,0,2100,-18.135073808460994,-17.61888491929015,-16.681102285372514,1.4539715230884802,22.22222222222222,-14.925309946840837,6.049868171438925e-22,3575383168008641.5,16062.98466351823,539636264.298405,4.035267746803055e+24
122,FrontS133021,20.1617,-1.7473,4.944e-17,1.373e-16,8.381e-16,0.097,2.56,0,2400,-16.30592153791924,-15.862329462763245,-15.076704159344496,1.2292173785747433,10.309278350515463,-13.835872931295736,8.205262531641888e-21,1.0436400093979242e+16,21011.468918628274,714288623.3355099,1.2061056609832643e+25
123,FrontS133022,-3.558,0.6371,1.343e-12,1.194e-12,6.949e-13,0.042,-1.57,0,7500,-11.871923987331284,-11.92299567320665,-12.15807768832055,-0.2861537009892654,23.809523809523807,-9.169494254002451,7.919717132262914e-19,5.372949972751081e+18,48818.834875500615,1482714222.0168226,4.95624632961255e+27
124,FrontS133024,-11.2041,-1.4526,7.281e-17,1.407e-16,3.923e-16,0.029,-1.49,0,3000,-16.137808968948402,-15.851705902565254,-15.406381691870465,0.7314272770779375,34.48275862068965,-12.776501898363165,1.4755340313340786e-21,2.099688850408945e+16,19073.856025691646,618630860.0785818,2.2087222355974742e+25
125,FrontS133025,44.4108,-1.0232,5.779e-17,1.218e-16,4.079e-16,0.033,3.34,0,2800,-16.238147305533616,-15.914352711703144,-15.389446294682905,0.8487010108507107,30.3030303030303,-12.951380591458918,2.091761431819802e-21,2.2987194942926884e+16,22910.283603327483,746745577.1151526,2.4421389275370748e+25
126,FrontS133026,11.5671,0.0791,1.728e-17,3.716e-17,1.366e-16,0.019,1.03,0,2800,-16.762456261857125,-16.429924294678397,-15.864549300654486,0.8979069612026382,52.631578947368425,-12.987431496584055,6.254652628801904e-22,2.073469733812237e+16,21758.86942858523,716386192.0113847,2.247602265509178e+25
127,FrontS133027,-7.2006,-4.2539,4.416e-14,5.54e-14,6.366e-14,0.054,-1.77,0,4500,-13.354970935278857,-13.25649023527157,-13.196133365715015,0.15883756956384154,18.51851851851852,-10.721277754917507,8.327615946560151e-20,3.417707378220104e+17,34201.562634488146,1070035174.5320282,3.345330933584851e+26
128,FrontS133028,-1.5448,2.7687,2.958e-19,1.012e-18,9.964e-18,0.046,-2.04,0,2100,-18.529001830339126,-17.99481948749622,-17.00156628113553,1.5274355492035951,21.73913043478261,-15.320335150859368,2.44240617594054e-22,1381350641064044.8,9984.283769420563,342443183.0036332,1.6249767524186585e+24
129,FrontS133029,2.6704,-0.5653,3.819e-16,6.713e-16,1.569e-15,0.044,2.28,0,3300,-15.418050341626682,-15.17308335281508,-14.804377056413063,0.6136732852136184,22.72727272727273,-12.459988705787456,3.811177421087087e-21,2.355892780933468e+16,16697.57563936545,542454892.6304836,2.4864283200748844e+25
130,FrontS133030,4.0089,-2.2414,5.252e-17,1.155e-16,4.261e-16,0.05,1.5,0,2800,-16.27967528258256,-15.937418015771836,-15.370488465799546,0.9091868167830128,20.0,-13.335358024443874,1.9010090050039127e-21,9100093884619110.0,14414.85945311338,479936679.5589755,1.008771800447125e+25
131,FrontS133031,4.0378,-0.1954,7.579e-18,1.582e-17,5.281e-17,0.023,0.45,0,2900,-17.12038809293415,-16.800793520838344,-16.277283832511504,0.8431042604226455,43.47826086956522,-13.52424919287353,2.0274556905991013e-22,4586669073352679.0,9540.172913693263,315668647.7147145,5.021665889952885e+24
132,FrontS133032,-1.2753,0.4435,1.124e-13,1.189e-13,9.947e-14,0.039,-0.36,0,5600,-12.949233688766958,-12.924818145381309,-13.002307882058274,-0.05307419329131591,25.641025641025642,-10.106947359434308,1.0556449287568036e-19,8.30597001876672e+17,34428.86169757788,1061508625.6333555,7.895726310467984e+26
133,FrontS133033,-1.2552,1.4869,1.08e-14,1.481e-14,2.01e-14,0.044,-2.22,0,4100,-13.96657624451305,-13.829444941478792,-13.69680394257951,0.2697723019335392,22.72727272727273,-11.116350294451166,3.0618912292421203e-20,1.8927188755535456e+17,30660.475208426124,968248899.0611973,1.887566988898365e+26
134,FrontS133034,2.9884,-5.0831,1.97e-17,4.909e-17,2.361e-16,0.043,1.56,0,2500,-16.705533773838408,-16.30900696790013,-15.626904012921273,1.078629760917135,23.255813953488374,-13.575943879059304,2.114811411134364e-21,1.3687887951483624e+16,22176.43551222191,733522230.5279164,1.497543747758848e+25
135,FrontS133036,0.28,-4.5268,5.464e-16,9.728e-16,2.29e-15,0.043,0.28,0,3200,-15.262489309326524,-15.01197643807134,-14.640164517660113,0.6223247916664114,23.255813953488374,-12.278913349230512,6.777269332039634e-21,4.386514218032602e+16,24230.554488969105,780173113.175893,4.54752185365731e+25
136,FrontS133038,10.1785,-2.4517,3.6400000000000005e-20,1.318e-19,1.374e-18,0.019,0.88,0,2000,-19.438898616350944,-18.880084589742008,-17.862013267276467,1.5768853490744767,52.631578947368425,-15.437591791647666,5.81520049817681e-23,1927787671771811.0,13003.885789704125,441711286.4353152,2.2242822606115304e+24
137,FrontS133040,-24.6413,2.0678,4.031e-17,7.922e-17,2.334e-16,0.02,-1.94,0,3000,-16.39458720184695,-16.101165161931725,-15.631899148290648,0.7626880535563014,50.0,-12.703225153259687,8.169039527959988e-22,2.444064785329865e+16,20578.673935831197,673085063.691354,2.614675806661173e+25
138,FrontS133042,-32.3257,-2.897,2.676e-17,6.731e-17,3.396e-16,0.055,-3.77,0,2500,-16.572513890904215,-16.171920409443253,-15.469032318428084,1.1034815724761309,18.181818181818183,-13.652645788431741,2.872708292485052e-21,1.1364958560969346e+16,20207.260932681704,671525216.6858475,1.255097917331043e+25
139,FrontS133043,12.8755,-0.0745,5.817e-14,7.205e-14,7.915e-14,0.044,2.56,0,4600,-13.235300936201632,-13.142366014849992,-13.101549080801625,0.133751855400007,22.72727272727273,-10.429271367822366,1.0066191364201456e-19,6.222451737671315e+17,44164.024648939885,1383723622.973676,6.108336591212537e+26
140,FrontS133044,-5.4293,-2.6028,2.998e-14,3.919e-14,4.902e-14,0.058,-1.34,0,4300,-13.523168371487738,-13.406824736521898,-13.30962669308394,0.21354167840379823,17.241379310344826,-10.933680723647772,6.837153420662854e-20,2.4323218748336048e+17,31599.277307753677,992388297.9722064,2.398998709138442e+26
141,FrontS133045,-0.991,-5.2415,6.53e-18,1.708e-17,8.79e-17,0.044,-1.83,0,2500,-17.185086818724926,-16.767512133647013,-16.05601112492623,1.129075693798697,22.72727272727273,-14.05441748661939,7.010009398328626e-22,4333262063430135.5,12477.598259444401,422840401.53414273,4.97629262647039e+24
142,FrontS133046,4.4737,0.7707,3.856e-20,1.355e-19,1.329e-18,0.015,0.36,0,2100,-19.413862974769206,-18.868060704789574,-17.876475019057267,1.5373879557119388,66.66666666666667,-15.220243222900937,3.183880397034048e-23,1693463866010261.2,11054.85158155637,384268238.130926,2.0461575955203035e+24
143,FrontS133048,-8.926,-3.9325,4.444e-16,7.655e-16,1.714e-15,0.034,-1.52,0,3300,-15.35222594973117,-15.11605480496572,-14.76598918241282,0.5862367673183506,29.41176470588235,-12.179012639050232,4.434897213749936e-21,4.591212901925147e+16,23309.844420495072,749638122.0176538,4.748451542631916e+25
144,FrontS133049,14.9994,6.8611,2.303e-16,4.547e-16,1.365e-15,0.05,2.76,0,3000,-15.637706062035768,-15.342275045794892,-14.864867348623225,0.7728387134125434,20.0,-12.74021505446693,4.667154064225219e-21,2.2341577576242844e+16,19675.145249180747,645022705.749504,2.401197857690151e+25
145,FrontS133050,0.2854,0.8767,1.756e-16,1.216e-16,4.21e-17,0.042,0.15,0,17600,-15.755475488429916,-15.915066425063284,-16.375717904164333,-0.6202424157344169,23.809523809523807,-13.161565005859085,1.590285316942839e-22,1078892504320167.9,125.62245916289949,3956877.48504065,1.0704066570904259e+24
146,FrontS133051,1.2816,-0.2563,1.393e-14,1.822e-14,2.265e-14,0.044,2.38,0,4300,-13.856048883576037,-13.739451627363021,-13.64493179365115,0.21111708992488687,22.72727272727273,-11.026356980335397,3.1768361290805035e-20,1.963772471283845e+17,28393.060721258833,891956153.8918693,1.937999932523189e+26
147,FrontS133053,-0.6539,-1.0636,1.086e-18,2.607e-18,1.164e-17,0.017,-0.06,0,2600,-17.96417017474717,-17.58385896883167,-16.93404701968613,1.030123155061041,58.8235294117647,-14.044756811588218,7.845656829018443e-23,3248876275714982.5,9989.032565618807,332423202.7343055,3.5980647420393624e+24
148,FrontS133054,6.1345,2.1458,1.102e-12,1.639e-12,2.605e-12,0.037,1.35,0,3800,-11.957818405484234,-11.785421046429502,-11.584192272364456,0.3736261331197781,27.027027027027028,-8.921824494563491,4.608675954083256e-18,4.028788162390584e+19,520743.14479904674,16599844671.762697,4.093882351703861e+28
149,FrontS133055,-10.9018,-0.2959,1.491e-15,2.466e-15,4.91e-15,0.038,-2.13,0,3500,-14.826522356547006,-14.608006927740288,-14.308918507877031,0.5176038486699746,26.315789473684212,-11.767574120973908,1.0100739401864317e-20,8.371199282294187e+16,27980.874926800127,906826084.6428628,8.792514806672328e+25
150,FrontS133056,2.3995,-0.1348,8.149e-16,1.551e-15,4.302e-15,0.065,0.47,0,3100,-15.088895682195965,-14.809388202186396,-14.366329593948556,0.7225660882474081,15.384615384615383,-12.435214915472107,1.2791386662250915e-20,3.623202616667957e+16,23465.318941448833,768546774.0185575,3.886693608416911e+25
