,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Absolute_Magnitude,Dist
293,BackS009214,-42.2493,3.5198,2.528e-17,1.952e-17,8.416e-18,-0.0,13.43,1,24.507953626314368,-7.977561070883459,23226.274684268647
294,BackS009235,-42.3167,3.58,1.018e-17,8.024e-18,3.678e-18,-0.0,14.83,1,27.01337295690936,-8.21566170533501,27540.618374700036
295,BackS009236,-42.3072,3.4055,2.925e-17,2.299e-17,1.024e-17,0.0,12.97,1,23.739879864194307,-7.904567760808316,23278.05199746907
296,BackS009237,-42.3022,3.4069,2.96e-17,2.28e-17,9.794e-18,-0.0,13.02,1,25.383970957833004,-8.060812716577278,19526.58149053189
297,BackS009248,-42.2415,3.3977,1.743e-17,1.362e-17,6.194e-18,0.001,12.48,1,25.584013509710104,-8.079823609459602,24717.22104562656
298,BackS009258,-42.1898,3.4111,3.356e-17,2.552e-17,1.066e-17,0.0,12.44,1,23.159235668789808,-7.8493866780936745,23543.245208705932
300,BackS009294,-42.4481,3.4008,1.489e-17,1.134e-17,4.756e-18,0.0,13.97,1,28.15113038092289,-8.32378762310114,20455.008352444955
301,BackS009330,-42.3639,3.5094,1.535e-17,1.172e-17,5.104e-18,0.001,15.16,1,25.412356723511323,-8.063510336386813,27150.699681513077
302,BackS009343,-42.3876,3.4961,2.403e-17,1.842e-17,7.81e-18,0.0,14.67,1,25.87532023911187,-8.107507724547073,20587.391568164025
303,BackS009364,-42.3641,3.4562,2.168e-17,1.66e-17,6.842e-18,0.0,13.66,1,25.131324301907654,-8.036802632383667,23525.812955252743
305,BackS009377,-42.3342,3.4299,2.489e-17,1.937e-17,8.614e-18,0.001,13.35,1,24.99312620291449,-8.02366908038762,22110.60618881794
306,BackS009378,-42.2958,3.5661,1.603e-17,1.247e-17,5.461e-18,-0.0,14.54,1,27.604008502884906,-8.271792308507543,20709.547941973105
307,BackS009405,-42.403,3.5786,1.156e-17,9.11e-18,4.005e-18,0.001,15.2,1,27.977839335180054,-8.307319039406472,23258.478003700322
308,BackS009416,-42.184,3.4075,2.603e-17,2.003e-17,8.341e-18,-0.001,12.47,1,26.083213773314206,-8.12726472960706,19298.660252272326
309,BackS009421,-42.147,3.4153,2.261e-17,1.738e-17,7.225e-18,0.0,12.49,1,25.699745547073793,-8.090822116250926,21605.486791817857
311,BackS009448,-42.1386,3.5121,2.445e-17,1.86e-17,7.895e-18,-0.001,13.25,1,26.203516863649465,-8.13869764296632,19764.90386952022
312,BackS009449,-42.1722,3.5374,1.338e-17,1.055e-17,4.76e-18,0.001,13.57,1,27.671232876712324,-8.278180926118756,22350.297439116366
313,BackS009483,-42.3212,3.336,1.386e-17,1.075e-17,4.523e-18,-0.0,13.24,1,26.63346029885731,-8.17955699271715,24803.74578081447
314,BackS009878,-38.1654,1.3439,9.614e-18,7.653e-18,3.494e-18,0.0,13.82,1,27.604008502884906,-8.271792308507543,26435.528002282586
315,BackS009929,-38.1589,1.3311,1.88e-17,1.462e-17,6.16e-18,0.0,13.91,1,25.103562551781273,-8.03416431542097,25144.566692596687
319,BackS010085,-38.1412,1.3176,1.37e-17,1.09e-17,4.888e-18,0.0,13.1,1,27.806668706026304,-8.2910519679014,21665.10344824965
321,BackS010223,-38.1032,1.3125,2.904e-17,2.205e-17,9.14e-18,-0.001,12.89,1,25.44080604534005,-8.066213996207114,19732.79958373745
322,BackS010227,-38.0993,1.3151,1.697e-17,1.322e-17,5.794e-18,-0.0,12.99,1,26.54014598540146,-8.170688937391667,22596.428603293203
323,BackS010229,-38.0946,1.3177,3.344e-17,2.542e-17,1.035e-17,0.0,13.16,1,23.81451401624312,-7.9116605610983,21957.452217623897
324,BackS010234,-38.094,1.3223,2.422e-17,1.863e-17,7.87e-18,0.0,13.21,1,23.567539538501425,-7.888189528075786,26351.103604340882
325,BackS010236,-38.0978,1.3252,2.228e-17,1.726e-17,7.606e-18,-0.0,13.42,1,25.412356723511323,-8.063510336386813,22373.010997716112
326,BackS010258,-38.0919,1.3565,1.53e-17,1.202e-17,5.333e-18,0.001,13.57,1,27.272727272727273,-8.240309246922122,21872.233957662975
327,BackS010265,-38.2634,1.2795,2.449e-17,1.9e-17,8.39e-18,0.0,11.97,1,25.46931913701317,-8.06892371634643,21191.48257245465
328,BackS010270,-38.2607,1.2691,1.379e-17,1.082e-17,4.691e-18,-0.001,11.9,1,28.221049363551693,-8.330432320825322,20781.18024442028
329,BackS010282,-38.254,1.2453,1.391e-17,1.062e-17,4.466e-18,-0.001,11.64,1,27.470534904805074,-8.25910774588872,22771.092563240603
330,BackS010291,-38.1248,1.409,1.344e-17,1.016e-17,4.335e-18,-0.001,14.22,1,27.305497146290175,-8.243423507114395,23705.078207093135
331,BackS010295,-38.1333,1.4166,3.133e-17,2.351e-17,9.563e-18,0.0,14.24,1,25.84589138470287,-8.104710975587569,18281.768181140655
332,BackS010296,-38.2294,1.2186,1.195e-17,9.266e-18,4.055e-18,-0.0,11.5,1,27.37127371273713,-8.249674533444324,24644.305585867292
333,BackS010299,-38.2206,1.2236,2.186e-17,1.701e-17,7.618e-18,0.0,11.54,1,25.81652939505822,-8.101920581070459,21561.9260714938
334,BackS010303,-38.2083,1.2197,2.595e-17,1.995e-17,8.373e-18,-0.0,11.5,1,24.56092947851932,-7.982595591000143,22841.822610846582
335,BackS010305,-38.2035,1.2219,1.262e-17,9.979e-18,4.463e-18,0.001,11.51,1,27.404280976786254,-8.252811353862223,23661.965224791802
336,BackS010315,-38.192,1.4225,2.768e-17,2.095e-17,8.831e-18,0.001,14.17,1,25.327389244915018,-8.055435516210213,20496.996560767493
337,BackS010333,-38.1004,1.2343,1.469e-17,1.143e-17,5.049e-18,-0.001,11.93,1,27.20742292726728,-8.234103097757153,22590.473605334435
338,BackS010357,-38.0385,1.332,1.538e-17,1.171e-17,5.072e-18,-0.0,13.19,1,25.584013509710104,-8.079823609459602,26656.90644185633
339,BackS010358,-38.3294,1.3026,2.467e-17,1.936e-17,8.506e-18,0.001,12.42,1,23.965199050883207,-7.925980799595717,24748.958288787417
340,BackS010359,-38.3253,1.2945,2.064e-17,1.572e-17,6.672e-18,0.0,12.12,1,25.555243182457126,-8.077089443131172,23079.638790605266
341,BackS010362,-38.3247,1.2775,1.356e-17,1.071e-17,4.728e-18,0.0,12.08,1,26.54014598540146,-8.170688937391667,25105.032959951168
342,BackS010381,-38.254,1.1839,1.956e-17,1.57e-17,7.14e-18,-0.001,11.33,1,25.934379457917263,-8.113120372815592,22155.930154661542
343,BackS010395,-38.2588,1.31,2.005e-17,1.555e-17,6.586e-18,-0.0,12.35,1,25.49789621318373,-8.07163951720415,23351.51407169694
344,BackS010396,-38.1037,1.328,2.379e-17,1.828e-17,7.894e-18,-0.001,13.47,1,25.44080604534005,-8.066213996207114,21672.29512881889
345,BackS010411,-38.2677,1.3014,1.453e-17,1.128e-17,4.777e-18,-0.0,12.24,1,27.045522166022014,-8.218716981149866,23146.586835779086
347,BackS010418,-38.2666,1.2955,1.898e-17,1.443e-17,6.022e-18,0.0,12.06,1,26.083213773314206,-8.12726472960706,22737.06847186541
348,BackS010430,-38.094,1.3602,1.294e-17,1.006e-17,4.569e-18,-0.0,13.8,1,27.20742292726728,-8.234103097757153,24079.6106693276
349,BackS010445,-38.254,1.2692,1.891e-17,1.462e-17,6.4e-18,-0.001,11.78,1,25.81652939505822,-8.101920581070459,23257.660310909796
350,BackS010447,-38.2595,1.2543,1.979e-17,1.532e-17,6.779e-18,0.0,11.7,1,26.664711058961572,-8.182526885108835,20706.522794313853
351,BackS010453,-38.2549,1.2662,1.391e-17,1.095e-17,4.953e-18,-0.0,11.76,1,26.053310404127256,-8.124422885493898,26186.743702610172
352,BackS010461,-38.2533,1.2499,2.708e-17,2.126e-17,9.242e-18,-0.001,11.59,1,24.938271604938272,-8.018456015085047,21231.973445916145
354,BackS010472,-38.2338,1.2436,1.557e-17,1.201e-17,5.342e-18,0.0,11.61,1,25.934379457917263,-8.113120372815592,25331.93178629513
355,BackS010502,-38.1828,1.2117,1.335e-17,1.01e-17,4.27e-18,-0.0,11.51,1,27.272727272727273,-8.240309246922122,23860.782920501635
357,BackS010517,-38.1507,1.2169,1.538e-17,1.179e-17,4.869e-18,-0.0,11.74,1,27.977839335180054,-8.307319039406472,20444.83348497609
358,BackS010522,-38.1366,1.2237,1.884e-17,1.439e-17,6.039e-18,0.0,11.84,1,24.455205811138015,-7.972548222093614,27207.92939873998
359,BackS010534,-38.1007,1.2467,1.157e-17,9.179e-18,4.186e-18,0.0,12.1,1,25.214979195561718,-8.044752712041301,31349.16365529199
360,BackS010538,-38.0945,1.2447,2.65e-17,2.065e-17,8.928e-18,0.001,12.09,1,25.787234042553187,-8.099136519363602,19632.323979498815
362,BackS010561,-38.047,1.3131,1.207e-17,9.463e-18,4.249e-18,0.001,13.23,1,28.57591952216284,-8.364157138416303,21375.043673227585
364,BackS010566,-38.0589,1.3384,5.696e-17,4.278e-17,1.764e-17,-0.001,13.5,1,23.112128146453088,-7.844909850275335,18277.83214885319
365,BackS010587,-38.3077,1.2185,2.014e-17,1.522e-17,6.365e-18,-0.0,11.55,1,26.023475522473518,-8.121587550041747,22284.294986466015
366,BackS010597,-38.0995,1.4388,1.884e-17,1.433e-17,6.095e-18,-0.0,14.24,1,26.790450928381965,-8.194476478663596,21117.313408582617
367,BackS010598,-38.0989,1.4538,2.345e-17,1.782e-17,7.398e-18,-0.0,14.31,1,26.571178018123355,-8.173638043191712,19396.667831462597
370,BackS010608,-38.166,1.4627,2.585e-17,1.976e-17,8.097e-18,0.0,14.21,1,26.917382291975123,-8.206539304967468,17735.232139100637
371,BackS010610,-38.1783,1.4509,2.834e-17,2.172e-17,9.048e-18,0.0,14.05,1,25.81652939505822,-8.101920581070459,19081.38081449762
373,BackS011020,-42.2962,2.368,1.402e-17,1.101e-17,4.864e-18,0.0,14.0,1,27.404280976786254,-8.252811353862223,22526.860185787064
374,BackS011035,-42.3664,2.3506,1.284e-17,1.019e-17,4.702e-18,0.001,14.5,1,27.537109966676766,-8.265434656628463,23077.862405680662
375,BackS011063,-42.2072,2.4012,5.531e-17,4.165e-17,1.717e-17,-0.0,10.91,1,23.64109232769831,-7.895179561863584,17482.46696217598
376,BackS011083,-42.2812,2.3918,1.495e-17,1.158e-17,5.053e-18,-0.0,12.65,1,27.671232876712324,-8.278180926118756,21333.163273337894
377,BackS011134,-42.2501,2.3364,1.673e-17,1.251e-17,5.11e-18,-0.0,14.1,1,27.33834586466165,-8.246545260263522,21286.22826407724
382,BackS011412,-42.3277,2.3952,2.494e-17,1.898e-17,7.919e-18,0.001,13.27,1,25.327389244915018,-8.055435516210213,21534.46753792465
383,BackS011414,-42.2086,2.3602,1.007e-17,7.89e-18,3.566e-18,-0.0,11.98,1,27.604008502884906,-8.271792308507543,26035.46532678608
384,BackS011449,-42.348,2.3975,3.206e-17,2.472e-17,1.032e-17,0.001,13.43,1,24.324324324324323,-7.960109998811886,21058.1767891045
385,BackS011457,-42.1662,2.3884,1.448e-17,1.132e-17,4.971e-18,0.0,11.11,1,27.110050700864896,-8.224849401738586,22943.099348145086
386,BackS011467,-42.1518,2.4191,2.23e-17,1.71e-17,7.237e-18,0.001,10.62,1,26.173337172473364,-8.135829538801547,20681.74482405211
387,BackS011474,-42.1515,2.4382,3.625e-17,2.739e-17,1.142e-17,0.001,10.51,1,25.15914752283421,-8.039446791177447,18259.151340899836
388,BackS011480,-42.3746,2.3107,2.271e-17,1.739e-17,7.212e-18,0.0,14.45,1,26.696035242290748,-8.185503755221266,19368.60451252211
389,BackS011495,-42.2207,2.4756,2.615e-17,1.999e-17,8.711e-18,-0.0,11.09,1,25.214979195561718,-8.044752712041301,21243.068372522102
391,BackS011511,-42.3188,2.4544,3.925e-17,3.001e-17,1.29e-17,-0.0,12.19,1,24.910934502603453,-8.015858054204605,17924.12546360592
392,BackS011517,-42.1755,2.3281,1.67e-17,1.256e-17,5.191e-18,-0.001,12.16,1,25.670714487432928,-8.08806317141687,25496.090650676582
393,BackS011518,-42.1771,2.3341,1.228e-17,9.352e-18,4.042e-18,-0.001,12.17,1,27.37127371273713,-8.249674533444324,24530.730667060572
394,BackS011522,-42.1502,2.3468,1.619e-17,1.282e-17,5.614e-18,-0.001,11.78,1,26.981300089047195,-8.212613684553256,21864.98305610772
395,BackS011523,-42.1444,2.3519,1.415e-17,1.087e-17,4.67e-18,0.0,11.75,1,27.637579811492852,-8.274982732474225,22100.080810673306
397,BackS011565,-42.1591,2.5082,3.189e-17,2.526e-17,1.132e-17,-0.0,10.86,1,23.616523772408417,-7.89284470776126,22509.247320513114
398,BackS011581,-42.2787,2.4933,1.445e-17,1.137e-17,5.098e-18,0.0,11.86,1,26.917382291975123,-8.206539304967468,23380.301924143805
400,BackS011595,-42.407,2.4439,1.69e-17,1.354e-17,6.251e-18,-0.0,13.17,1,26.386066763425255,-8.156046134863427,22707.409939369307
401,BackS011602,-42.09,2.3594,2.741e-17,2.134e-17,8.994e-18,0.0,11.43,1,23.789583878565818,-7.909291344286789,24030.185332769594
402,BackS011607,-42.0677,2.388,1.847e-17,1.446e-17,6.28e-18,-0.0,11.05,1,27.272727272727273,-8.240309246922122,19941.656449769784
403,BackS011615,-42.4993,2.3376,4.02e-17,3.093e-17,1.308e-17,-0.0,14.43,1,24.938271604938272,-8.018456015085047,17602.811261123323
404,BackS011616,-42.5056,2.3216,1.504e-17,1.19e-17,5.245e-18,-0.0,14.63,1,27.110050700864896,-8.224849401738586,22376.997761903283
405,BackS011618,-42.0396,2.4523,3.07e-17,2.358e-17,9.555e-18,-0.0,10.46,1,26.416739319965124,-8.158961078115924,17149.34591839389
406,BackS011628,-42.0597,2.4997,1.507e-17,1.171e-17,4.877e-18,0.0,10.49,1,26.949303290839016,-8.209572892993634,22958.055739533807
407,BackS011634,-42.0957,2.5128,1.858e-17,1.424e-17,5.916e-18,0.001,10.52,1,26.294474978304887,-8.14734177871777,22365.26848194052
409,BackS011637,-42.3477,2.3976,2.311e-17,1.767e-17,7.622e-18,0.0,13.4,1,25.934379457917263,-8.113120372815592,20884.37769461578
410,BackS011642,-42.1926,2.3837,1.7e-17,1.311e-17,5.655e-18,0.0,11.14,1,27.240035960443514,-8.237202452741696,21018.292316268864
411,BackS011644,-42.17,2.3837,3.439e-17,2.624e-17,1.076e-17,0.0,11.24,1,25.327389244915018,-8.055435516210213,18314.72181732376
412,BackS011647,-42.1787,2.3952,1.63e-17,1.264e-17,5.391e-18,-0.001,11.06,1,24.64082407156411,-7.990188313328463,28446.72709514553
413,BackS011648,-42.3714,2.3825,1.954e-17,1.55e-17,7.107e-18,-0.001,14.02,1,25.214979195561718,-8.044752712041301,24124.470775481153
414,BackS011660,-42.1599,2.4161,2.223e-17,1.669e-17,7.048e-18,0.001,10.83,1,26.26408552441491,-8.144453739911858,20727.406354793424
416,BackS011724,-42.3445,2.4431,2.316e-17,1.799e-17,7.669e-18,0.0,12.56,1,26.416739319965124,-8.158961078115924,19633.778143307765
417,BackS011747,-42.4276,2.3787,1.716e-17,1.296e-17,5.369e-18,-0.0,14.01,1,27.84073506891271,-8.294289438977662,19794.875734509398
418,BackS011768,-42.0808,2.4658,2.274e-17,1.783e-17,7.878e-18,0.0,10.55,1,26.54014598540146,-8.170688937391667,19457.178347041638
419,BackS011789,-42.1486,2.5038,1.326e-17,1.027e-17,4.442e-18,-0.001,10.6,1,25.84589138470287,-8.104710975587569,27660.453131237984
421,BackS011821,-42.33,2.4741,1.957e-17,1.519e-17,6.4e-18,-0.0,12.2,1,25.87532023911187,-8.107507724547073,22670.821149541487
423,BackS011853,-42.043,2.4177,1.183e-17,9.365e-18,4.152e-18,-0.0,10.88,1,26.203516863649465,-8.13869764296632,27854.623180205082
424,BackS011856,-42.4615,2.3394,1.974e-17,1.542e-17,6.731e-18,0.001,14.43,1,24.883657267998906,-8.013265782808709,25079.849251712396
425,BackS011869,-42.4793,2.2951,1.938e-17,1.502e-17,6.613e-18,0.0,14.52,1,24.883657267998906,-8.013265782808709,25411.607706413764
432,BackS012301,-43.3096,3.6514,1.822e-17,1.444e-17,6.424e-18,0.0,17.42,1,25.728842343617323,-8.093587308341895,23627.770792263767
435,BackS012434,-43.4194,3.6448,1.356e-17,1.083e-17,4.922e-18,-0.0,15.63,1,26.88553682342502,-8.203512894907645,24039.715531349106
436,BackS012438,-43.3649,3.6623,1.011e-17,8.078e-18,3.641e-18,-0.0,14.35,1,27.50378214826021,-8.26226737256828,26014.43447771646
439,BackS012490,-43.3822,3.6766,2.253e-17,1.782e-17,7.964e-18,0.001,14.05,1,26.053310404127256,-8.124422885493898,20527.436029906043
440,BackS012525,-43.376,3.6687,1.64e-17,1.32e-17,5.937e-18,0.0,14.53,1,27.272727272727273,-8.240309246922122,20871.728217475462
442,BackS012620,-43.383,3.6902,1.966e-17,1.52e-17,6.537e-18,0.0,13.99,1,24.748162265178326,-8.000389117516542,25637.97072335706
444,BackS012675,-43.3689,3.612,4.674e-17,3.555e-17,1.455e-17,0.001,17.51,1,24.09223429631593,-7.938053498231779,18011.647890302207
445,BackS012743,-43.3868,3.7068,1.586e-17,1.206e-17,5.111e-18,0.0,14.12,1,27.874885004599815,-8.297534852331939,20443.672727292378
447,BackS012773,-43.4109,3.6691,2.425e-17,1.847e-17,7.729e-18,0.001,15.24,1,25.214979195561718,-8.044752712041301,22099.894286010738
448,BackS012781,-43.4229,3.7033,2.054e-17,1.566e-17,6.426e-18,-0.0,14.46,1,25.81652939505822,-8.101920581070459,22472.108890222007
449,BackS012782,-43.4334,3.7122,3.63e-17,2.735e-17,1.127e-17,-0.0,14.3,1,25.904816186947848,-8.110310849679756,16840.92376174229
450,BackS012783,-43.4262,3.7137,2.13e-17,1.692e-17,7.596e-18,-0.0,14.26,1,26.355465352276024,-8.153137952859414,20381.25131725458
452,BackS012797,-43.329,3.5494,1.818e-17,1.396e-17,6.233e-18,-0.0,18.06,1,25.15914752283421,-8.039446791177447,25576.074909595198
453,BackS012798,-43.4284,3.7573,1.451e-17,1.15e-17,5.279e-18,-0.0,13.5,1,26.54014598540146,-8.170688937391667,24227.388924154293
456,BackS012815,-43.4046,3.7562,1.788e-17,1.407e-17,6.347e-18,0.002,13.73,1,24.402684563758392,-7.9675569050032715,27674.163266919117
458,BackS012820,-43.3947,3.7487,1.451e-17,1.139e-17,5.129e-18,-0.001,13.98,1,26.981300089047195,-8.212613684553256,23196.97186166128
459,BackS012824,-43.3817,3.7358,2.961e-17,2.24e-17,9.136e-18,-0.0,14.29,1,23.965199050883207,-7.925980799595717,23008.356137654013
461,BackS012842,-43.422,3.6496,1.168e-17,9.314e-18,4.196e-18,0.0,15.76,1,28.04689910521444,-8.313882082510462,22829.20783769763
462,BackS012843,-43.4217,3.6541,4.123e-17,3.162e-17,1.396e-17,-0.0,15.61,1,25.18703241895262,-8.042096811226518,16942.233446979684
463,BackS012847,-43.4282,3.6686,2.192e-17,1.657e-17,6.932e-18,-0.0,15.35,1,26.88553682342502,-8.203512894907645,19434.89946186747
464,BackS012855,-43.4417,3.7123,2.483e-17,1.893e-17,7.876e-18,-0.0,14.65,1,25.934379457917263,-8.113120372815592,20177.367617501815
465,BackS012859,-43.3094,3.5667,1.227e-17,9.661e-18,4.356e-18,0.001,17.42,1,26.88553682342502,-8.203512894907645,25452.621044690895
466,BackS012864,-43.4501,3.7616,2.83e-17,2.146e-17,8.876e-18,0.001,13.95,1,24.938271604938272,-8.018456015085047,21132.804415018552
468,BackS012879,-43.4406,3.8017,2.06e-17,1.547e-17,6.573e-18,-0.001,13.43,1,25.18703241895262,-8.042096811226518,24221.80132229085
469,BackS012897,-43.3529,3.5126,1.957e-17,1.507e-17,6.605e-18,0.001,17.76,1,24.22062350119904,-7.950254869381949,27278.214440546573
470,BackS012898,-43.3565,3.5266,1.915e-17,1.486e-17,6.312e-18,-0.001,17.68,1,26.917382291975123,-8.206539304967468,20451.301100792632
471,BackS012904,-43.3793,3.7546,1.403e-17,1.115e-17,5.064e-18,-0.0,14.42,1,27.33834586466165,-8.246545260263522,22547.060811935986
472,BackS012905,-43.372,3.737,1.254e-17,9.745e-18,4.104e-18,-0.0,14.55,1,26.386066763425255,-8.156046134863427,26766.15637160998
473,BackS012918,-43.3319,3.667,3.573e-17,2.758e-17,1.175e-17,0.0,15.77,1,24.748162265178326,-8.000389117516542,19033.046573871936
474,BackS012924,-43.438,3.6758,1.642e-17,1.264e-17,5.434e-18,-0.0,15.35,1,26.113185866130422,-8.130113104818442,24214.188036099913
475,BackS012928,-43.4522,3.7084,2.986e-17,2.326e-17,9.891e-18,-0.0,14.93,1,25.84589138470287,-8.104710975587569,18379.75241911383
476,BackS012934,-43.4589,3.7409,1.524e-17,1.184e-17,5.139e-18,-0.0,14.41,1,25.44080604534005,-8.066213996207114,26928.809292934955
478,BackS012959,-43.3527,3.6658,2.723e-17,2.06e-17,8.467e-18,0.0,15.57,1,26.509186351706038,-8.167746711978438,18163.227967475086
479,BackS012997,-43.3326,3.5659,1.458e-17,1.144e-17,5.049e-18,0.0,18.01,1,25.29919287503479,-8.052755895487355,27823.325725304345
480,BackS012998,-43.3167,3.5462,2.422e-17,1.875e-17,8.041e-18,-0.0,17.98,1,25.242988058872534,-8.047414513218907,21867.146138676715
481,BackS013019,-43.4232,3.7548,1.098e-17,8.82e-18,3.941e-18,0.0,13.55,1,27.977839335180054,-8.307319039406472,23637.752864191134
482,BackS013033,-43.3941,3.7323,3.972e-17,2.958e-17,1.229e-17,-0.0,13.87,1,24.324324324324323,-7.960109998811886,19250.672946728893
483,BackS013037,-43.3895,3.7454,1.804e-17,1.382e-17,6.015e-18,0.001,14.06,1,26.727433107909437,-8.188487627674448,21652.20671339078
485,BackS013077,-43.4346,3.6978,3.129e-17,2.399e-17,1.036e-17,-0.001,14.86,1,25.103562551781273,-8.03416431542097,19629.20534605432
486,BackS013132,-43.3453,3.5392,3.851e-17,2.929e-17,1.198e-17,0.001,18.01,1,24.80218281036835,-8.005522919242303,18360.261165832177
487,BackS013136,-43.4012,3.7744,2.098e-17,1.64e-17,7.302e-18,-0.001,13.87,1,27.50378214826021,-8.26226737256828,18257.62949787
491,BackS116769,-10.2473,-35.9115,2.39e-17,1.915e-17,8.793e-18,0.0,-20.3,1,25.29919287503479,-8.052755895487355,21504.9116722798
494,BackS117302,-10.3062,-35.9647,2.437e-17,1.833e-17,7.597e-18,-0.001,-20.4,1,27.045522166022014,-8.218716981149866,18157.676607493453
495,BackS117361,-10.3269,-36.0439,1.492e-17,1.187e-17,5.404e-18,0.0,-17.11,1,26.949303290839016,-8.209572892993634,22802.800834312053
497,BackS117421,-10.3284,-35.9941,1.396e-17,1.09e-17,4.847e-18,0.0,-19.4,1,27.943436827543803,-8.304049623067703,21343.318215959567
498,BackS117422,-10.3281,-35.994,2.658e-17,2.086e-17,9.121e-18,0.0,-22.27,1,25.131324301907654,-8.036802632383667,20986.57326374083
500,BackS126469,-43.2779,-0.7402,3.899e-15,2.959e-15,1.283e-15,0.001,5.15,1,27.637579811492852,-8.274982732474225,1339.4797462065385
501,BackS126476,-43.3637,-0.9856,2.047e-15,1.593e-15,6.841e-16,0.0,5.28,1,27.20742292726728,-8.234103097757153,1913.553298586308
505,BackS126630,-42.885,-1.1602,3.452e-15,2.611e-15,1.11e-15,0.001,3.15,1,26.233766233766236,-8.141572369016611,1662.6865344051964
506,BackS126641,-42.7833,-0.8845,4.337e-15,3.298e-15,1.36e-15,0.001,4.08,1,25.15914752283421,-8.039446791177447,1663.9921715032501
507,BackS126685,-42.9923,-1.0898,1.377e-15,1.041e-15,4.435e-16,0.0,3.72,1,27.142430576291428,-8.227926598752425,2384.0279124774406
509,BackS126768,-43.2512,-1.1357,2.162e-15,1.663e-15,7.003e-16,0.0,3.81,1,28.756722556153115,-8.381339618242396,1580.8259857417493
511,BackS126809,-42.8553,-1.0364,2.698e-15,2.046e-15,8.577e-16,0.0,-1.36,1,27.50378214826021,-8.26226737256828,1634.6075443587433
512,BackS126810,-42.8526,-1.0366,2.091e-15,1.653e-15,7.548e-16,0.0,-1.19,1,27.73878547451938,-8.284600736248061,1772.405973643973
513,BackS126812,-43.2522,-1.2304,2.933e-15,2.261e-15,9.669e-16,0.001,3.61,1,25.904816186947848,-8.110310849679756,1852.2273554568244
